"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","s_points_from_turnovers","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on"
"2014",64594,"Bendigo Spirit","Spirit","away","Andrea","Wilson","A",,"A. Wilson","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64594,"Bendigo Spirit","Spirit","away","Heather","Oliver","H",,"H. Oliver","G","0","06:19","2","0","0","2","2","1","1","100","0","0","0","1","1","100","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2014",64594,"Bendigo Spirit","Spirit","away","Madeleine","Garrick","M",,"M. Garrick","G","0","14:01","5","0","0","0","0","2","5","40","1","1","100","1","4","25","0","0","0","1","0","1","1","1","0","0","0","2","2"
"2014",64594,"Bendigo Spirit","Spirit","away","Tayla","Roberts","T",,"T. Roberts","C","0","04:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2014",64594,"Bendigo Spirit","Spirit","away","Belinda","Snell","B",,"B. Snell","G","1","32:14","8","6","3","0","2","3","9","33","2","5","40","1","4","25","0","0","0","0","0","0","2","2","0","1","2","1","2"
"2014",64594,"Bendigo Spirit","Spirit","away","Chelsea","Aubry","C",,"C. Aubry","F","0","10:50","2","2","0","0","2","1","3","33","0","1","0","1","2","50","0","0","0","1","0","1","0","0","0","0","0","3","0"
"2014",64594,"Bendigo Spirit","Spirit","away","Sara","Blicavs","S",,"S. Blicavs","SF","1","28:48","6","0","0","0","4","3","7","42","0","0","0","3","7","42","0","0","0","3","1","4","2","0","0","1","0","4","1"
"2014",64594,"Bendigo Spirit","Spirit","away","Gabrielle","Richards","G",,"G. Richards","C","1","32:55","21","4","0","0","16","8","12","66","0","1","0","8","11","72","5","5","100","6","0","6","3","2","0","1","1","3","5"
"2014",64594,"Bendigo Spirit","Spirit","away","Kelsey","Griffin","K",,"K. Griffin","F","1","35:48","16","0","2","0","8","6","13","46","1","3","33","5","10","50","3","3","100","6","0","6","3","2","1","2","0","2","2"
"2014",64594,"Bendigo Spirit","Spirit","away","Jane","Chalmers","J",,"J. Chalmers","G","0","08:00","3","0","0","0","2","1","1","100","0","0","0","1","1","100","1","2","50","1","0","1","0","1","1","0","0","3","2"
"2014",64595,"Adelaide Lightning","Lightning","home","Kerryn","Harrington","K",,"K. Harrington","G","1","30:06","10","2","0","2","2","3","9","33","1","6","16","2","3","66","3","4","75","1","1","2","3","1","0","0","0","3","3"
"2014",64595,"Adelaide Lightning","Lightning","home","Jessica","Good","J",,"J. Good","G","0","01:46","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64595,"Adelaide Lightning","Lightning","home","Emma","Langford","E",,"E. Langford","PF","0","12:37","6","4","2","0","2","2","4","50","0","0","0","2","4","50","2","2","100","1","1","2","3","0","1","0","0","2","1"
"2014",64595,"Adelaide Lightning","Lightning","home","Carley","Mijovic","C",,"C. Mijovic","F","0","14:38","9","3","0","0","6","4","7","57","1","2","50","3","5","60","0","0","0","0","2","2","2","2","2","1","1","2","0"
"2014",64595,"Adelaide Lightning","Lightning","home","Laura","Hodges","L",,"L. Hodges","PF","1","28:59","30","6","8","0","26","13","19","68","0","1","0","13","18","72","4","7","57","4","4","8","1","2","1","0","0","4","5"
"2014",64595,"Adelaide Lightning","Lightning","home","Angela","Marino","A",,"A. Marino","GRD","1","36:51","13","0","2","0","6","4","12","33","1","4","25","3","8","37","4","6","66","4","1","5","5","2","1","0","0","1","8"
"2014",64595,"Adelaide Lightning","Lightning","home","Jessica","Foley","J",,"J. Foley","SG","1","38:36","12","2","0","0","2","5","6","83","2","3","66","3","3","100","0","0","0","5","0","5","2","5","3","1","0","2","0"
"2014",64595,"Adelaide Lightning","Lightning","home","Jennifer","Screen","J",,"J. Screen","F","1","33:17","7","0","0","0","0","1","8","12","1","4","25","0","4","0","4","4","100","6","4","10","9","2","1","0","0","1","3"
"2014",64595,"Adelaide Lightning","Lightning","home","Kathleen","Scheer","K",,"K. Scheer","FWD","0","03:06","2","0","0","0","2","1","3","33","0","0","0","1","3","33","0","0","0","1","0","1","0","0","0","1","0","1","0"
"2014",64595,"Dandenong Rangers","Rangers","away","Tegan","Cunningham","T",,"T. Cunningham","F","0","22:34","4","0","0","0","0","2","4","50","0","0","0","2","4","50","0","0","0","1","2","3","1","0","1","0","0","5","1"
"2014",64595,"Dandenong Rangers","Rangers","away","Annalise","Pickrel","A",,"A. Pickrel","F","1","19:31","6","4","0","0","2","3","6","50","0","0","0","3","6","50","0","0","0","3","1","4","0","0","1","0","0","3","1"
"2014",64595,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A",,"A. Clydesdale","G","1","33:13","13","0","0","0","8","5","10","50","0","2","0","5","8","62","3","4","75","0","1","1","4","5","0","0","0","3","4"
"2014",64595,"Dandenong Rangers","Rangers","away","Penny","Taylor","P",,"P. Taylor","F","1","22:34","5","0","2","0","4","2","8","25","0","4","0","2","4","50","1","1","100","2","0","2","1","1","1","1","0","3","1"
"2014",64595,"Dandenong Rangers","Rangers","away","Alice","Kunek","A",,"A. Kunek","F","1","32:47","16","2","4","0","6","6","12","50","1","3","33","5","9","55","3","5","60","2","4","6","1","5","1","0","1","3","5"
"2014",64595,"Dandenong Rangers","Rangers","away","Lauren","Scherf","L",,"L. Scherf","C","0","11:33","4","0","4","0","4","2","4","50","0","0","0","2","4","50","0","0","0","2","5","7","0","1","0","0","0","0","1"
"2014",64595,"Dandenong Rangers","Rangers","away","Teyla","Evans","T",,"T. Evans","G","0","03:21","2","0","0","0","2","1","4","25","0","0","0","1","4","25","0","0","0","0","0","0","0","0","1","0","2","0","0"
"2014",64595,"Dandenong Rangers","Rangers","away","Chloe","Bibby","C",,"C. Bibby","F","0","06:39","2","0","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","2","1","3","0","2","0","0","0","0","0"
"2014",64595,"Dandenong Rangers","Rangers","away","Cappie","Pondexter","C",,"C. Pondexter","G","1","35:29","17","2","2","0","10","8","18","44","0","1","0","8","17","47","1","3","33","7","2","9","1","2","0","0","0","4","2"
"2014",64595,"Dandenong Rangers","Rangers","away","Tenaya","Phillips","T",,"T. Phillips","G","0","12:13","2","0","2","0","2","1","5","20","0","2","0","1","3","33","0","0","0","2","2","4","1","0","0","0","0","1","1"
"2014",64596,"West Coast Waves","Waves","home","Lindsey","Moore","L",,"L. Moore","GRD","1","34:54","16","4","5","2","8","6","12","50","1","4","25","5","8","62","3","3","100","9","0","9","2","4","2","0","1","1","3"
"2014",64596,"West Coast Waves","Waves","home","Louella","Tomlinson","L",,"L. Tomlinson","","1","26:25","15","0","0","0","12","6","13","46","0","0","0","6","13","46","3","3","100","1","1","2","3","2","2","3","1","4","3"
"2014",64596,"West Coast Waves","Waves","home","Kate","Fielding","K",,"K. Fielding","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64596,"West Coast Waves","Waves","home","Isabella","Brancatisano","I",,"I. Brancatisano","GRD","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64596,"West Coast Waves","Waves","home","Antonia","Edmondson","A",,"A. Edmondson","","1","14:14","0","0","0","0","0","0","4","0","0","2","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","2","0"
"2014",64596,"West Coast Waves","Waves","home","Cassie","Harberts","C",,"C. Harberts","FWD","1","14:44","2","0","0","0","0","1","2","50","0","0","0","1","2","50","0","0","0","1","2","3","3","2","0","0","0","2","1"
"2014",64596,"West Coast Waves","Waves","home","Darcee","Garbin","D",,"D. Garbin","FWD","0","19:04","5","2","0","0","4","2","4","50","0","0","0","2","4","50","1","2","50","1","1","2","0","3","1","2","0","1","3"
"2014",64596,"West Coast Waves","Waves","home","Ebony","Antonio","E",,"E. Antonio","GRD","0","14:45","4","2","0","0","0","2","5","40","0","2","0","2","3","66","0","0","0","0","1","1","0","0","0","0","0","0","2"
"2014",64596,"West Coast Waves","Waves","home","Zoe","Harper","Z",,"Z. Harper","","0","11:33","0","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","2","1","3","0","0","0","0","0","1","0"
"2014",64596,"West Coast Waves","Waves","home","Sarah","Graham","S",,"S. Graham","GRD","1","19:11","2","0","2","0","2","1","7","14","0","1","0","1","6","16","0","0","0","0","1","1","1","1","0","0","0","1","2"
"2014",64596,"West Coast Waves","Waves","home","Shani","Amos","S",,"S. Amos","GRD","0","15:22","3","2","0","2","2","1","4","25","0","1","0","1","3","33","1","2","50","1","2","3","1","1","0","1","0","0","2"
"2014",64596,"West Coast Waves","Waves","home","Deanna","Smith","D",,"D. Smith","","0","29:44","14","2","4","2","8","5","7","71","0","1","0","5","6","83","4","4","100","2","1","3","2","5","2","0","0","2","3"
"2014",64596,"Melbourne Boomers","Boomers","away","Hayley","Munro","H",,"H. Munro","F","0","11:10","2","0","0","0","0","1","2","50","0","1","0","1","1","100","0","0","0","1","0","1","1","0","2","0","0","2","1"
"2014",64596,"Melbourne Boomers","Boomers","away","Laurie","Koehn","L",,"L. Koehn","G","0","21:20","6","6","0","0","0","2","5","40","2","5","40","0","0","0","0","0","0","1","0","1","0","3","0","0","0","0","0"
"2014",64596,"Melbourne Boomers","Boomers","away","Rebecca","Cole","R",,"R. Cole","G","1","16:12","2","2","2","0","2","1","5","20","0","1","0","1","4","25","0","0","0","2","1","3","2","3","0","0","1","0","0"
"2014",64596,"Melbourne Boomers","Boomers","away","Amelia","Todhunter","A",,"A. Todhunter","G","0","05:27","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0"
"2014",64596,"Melbourne Boomers","Boomers","away","Kelly","Bowen","K",,"K. Bowen","","0","13:48","4","0","0","0","2","2","3","66","0","0","0","2","3","66","0","0","0","3","1","4","1","2","1","0","0","2","1"
"2014",64596,"Melbourne Boomers","Boomers","away","Natalie","Burton","N",,"N. Burton","","1","29:51","5","0","0","0","2","1","3","33","0","0","0","1","3","33","3","4","75","2","6","8","2","4","0","1","1","4","4"
"2014",64596,"Melbourne Boomers","Boomers","away","Rebecca","Allen","R",,"R. Allen","F","1","35:34","8","0","0","0","2","2","11","18","1","5","20","1","6","16","3","4","75","2","0","2","3","1","1","1","0","3","3"
"2014",64596,"Melbourne Boomers","Boomers","away","Tess","Madgen","T",,"T. Madgen","","1","36:58","23","7","0","0","6","10","20","50","3","5","60","7","15","46","0","0","0","4","1","5","5","3","2","0","3","3","3"
"2014",64596,"Melbourne Boomers","Boomers","away","Shanae","Greaves","S",,"S. Greaves","","0","10:08","4","0","2","0","2","2","2","100","0","0","0","2","2","100","0","0","0","2","1","3","0","0","0","0","0","2","1"
"2014",64596,"Melbourne Boomers","Boomers","away","Olivia","Thompson","O",,"O. Thompson","FWD","1","19:26","10","4","2","0","8","5","8","62","0","0","0","5","8","62","0","0","0","5","1","6","1","2","1","0","1","3","1"
"2014",64597,"Sydney Uni Flames","Flames","home","Hayley","Moffatt","H",,"H. Moffatt","SF","1","29:07","9","2","2","0","2","4","7","57","1","2","50","3","5","60","0","0","0","1","2","3","2","1","1","0","1","2","0"
"2014",64597,"Sydney Uni Flames","Flames","home","Tahlia","Tupaea","T",,"T. Tupaea","G","0","20:43","4","0","0","0","2","1","3","33","0","0","0","1","3","33","2","4","50","3","0","3","2","1","3","0","2","1","3"
"2014",64597,"Sydney Uni Flames","Flames","home","Leilani","Mitchell","L",,"L. Mitchell","PG","1","34:20","19","0","3","0","8","7","16","43","3","7","42","4","9","44","2","2","100","6","1","7","12","2","2","0","1","1","2"
"2014",64597,"Sydney Uni Flames","Flames","home","Maddison","Penn","M",,"M. Penn","F","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64597,"Sydney Uni Flames","Flames","home","Kate","Oliver","K",,"K. Oliver","C","0","23:41","8","0","0","0","2","3","8","37","0","1","0","3","7","42","2","2","100","2","1","3","3","3","1","3","1","3","1"
"2014",64597,"Sydney Uni Flames","Flames","home","Katie-Rae","Ebzery","K",,"K. Ebzery","SG","1","35:48","16","5","2","0","6","7","16","43","2","4","50","5","12","41","0","0","0","2","2","4","3","5","2","0","1","3","2"
"2014",64597,"Sydney Uni Flames","Flames","home","Nicole","How","N",,"N. How","PG","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64597,"Sydney Uni Flames","Flames","home","Casey","Samuels","C",,"C. Samuels","SG","0","12:14","10","6","0","0","2","4","5","80","2","3","66","2","2","100","0","0","0","2","0","2","0","1","0","0","0","1","2"
"2014",64597,"Sydney Uni Flames","Flames","home","Kate","Seebohm","K",,"K. Seebohm","F","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64597,"Sydney Uni Flames","Flames","home","Rohanee","Cox","R",,"R. Cox","PF","1","27:45","14","2","2","0","4","6","8","75","2","3","66","4","5","80","0","0","0","6","1","7","1","1","2","1","0","3","2"
"2014",64597,"Sydney Uni Flames","Flames","home","Paris","Johnson","P",,"P. Johnson","PF","1","16:18","2","0","0","0","2","1","5","20","0","0","0","1","5","20","0","0","0","3","2","5","0","3","0","0","3","5","1"
"2014",64597,"Townsville Fire","Fire","away","Alex","Wilson","A",,"A. Wilson","SF","0","17:57","11","0","2","0","4","5","8","62","1","3","33","4","5","80","0","0","0","0","1","1","0","0","1","2","0","0","1"
"2014",64597,"Townsville Fire","Fire","away","Rachael","McCully","R",,"R. McCully","G","1","27:25","7","0","0","0","2","3","4","75","1","1","100","2","3","66","0","0","0","1","0","1","4","3","0","1","0","2","1"
"2014",64597,"Townsville Fire","Fire","away","Rosie","Fadljevic","R",,"R. Fadljevic","F","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64597,"Townsville Fire","Fire","away","Stephanie","Cumming","S",,"S. Cumming","G","1","33:05","13","2","2","0","2","5","12","41","1","3","33","4","9","44","2","2","100","3","0","3","3","4","2","0","0","2","2"
"2014",64597,"Townsville Fire","Fire","away","Suzy","Batkovic","S",,"S. Batkovic","C","1","27:36","23","6","2","0","14","7","18","38","0","1","0","7","17","41","9","10","90","7","5","12","1","6","2","2","3","3","8"
"2014",64597,"Townsville Fire","Fire","away","Mia","Newley","M",,"M. Newley","FWD","1","19:54","3","0","0","0","0","1","6","16","1","3","33","0","3","0","0","0","0","1","1","2","1","2","0","1","1","1","1"
"2014",64597,"Townsville Fire","Fire","away","Kate","Gaze","K",,"K. Gaze","GRD","0","03:08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0"
"2014",64597,"Townsville Fire","Fire","away","Cayla","Francis","C",,"C. Francis","PF","1","33:22","16","3","2","0","2","5","12","41","4","6","66","1","6","16","2","2","100","6","3","9","3","0","1","3","0","1","2"
"2014",64597,"Townsville Fire","Fire","away","Micaela","Cocks","M",,"M. Cocks","GRD","0","18:29","3","0","0","0","0","1","5","20","1","3","33","0","2","0","0","0","0","3","1","4","1","2","0","0","0","2","1"
"2014",64597,"Townsville Fire","Fire","away","Jillian","Harmon","J",,"J. Harmon","FWD","0","19:00","4","0","0","0","2","2","5","40","0","0","0","2","5","40","0","0","0","1","2","3","1","0","1","0","0","1","2"
"2014",64598,"Dandenong Rangers","Rangers","home","Tegan","Cunningham","T",,"T. Cunningham","F","0","26:14","6","0","0","0","0","3","6","50","0","0","0","3","6","50","0","0","0","5","0","5","2","1","0","0","0","4","0"
"2014",64598,"Dandenong Rangers","Rangers","home","Annalise","Pickrel","A",,"A. Pickrel","F","1","19:14","10","4","0","2","4","5","8","62","0","0","0","5","8","62","0","0","0","2","3","5","1","3","0","1","1","5","0"
"2014",64598,"Dandenong Rangers","Rangers","home","Aimie","Clydesdale","A",,"A. Clydesdale","G","1","34:55","6","0","0","0","4","2","9","22","0","0","0","2","9","22","2","2","100","2","1","3","3","1","0","1","1","1","2"
"2014",64598,"Dandenong Rangers","Rangers","home","Penny","Taylor","P",,"P. Taylor","F","1","41:05","20","0","0","0","6","9","19","47","1","7","14","8","12","66","1","1","100","7","2","9","5","2","1","3","0","1","3"
"2014",64598,"Dandenong Rangers","Rangers","home","Rachel","Antoniadou","R",,"R. Antoniadou","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64598,"Dandenong Rangers","Rangers","home","Alice","Kunek","A",,"A. Kunek","F","1","41:28","13","0","2","2","6","6","19","31","1","7","14","5","12","41","0","0","0","7","2","9","2","0","1","2","1","2","2"
"2014",64598,"Dandenong Rangers","Rangers","home","Lauren","Scherf","L",,"L. Scherf","C","0","17:41","4","0","2","0","4","2","3","66","0","0","0","2","3","66","0","0","0","6","1","7","0","1","0","1","1","5","0"
"2014",64598,"Dandenong Rangers","Rangers","home","Teyla","Evans","T",,"T. Evans","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64598,"Dandenong Rangers","Rangers","home","Chloe","Bibby","C",,"C. Bibby","F","0","00:50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64598,"Dandenong Rangers","Rangers","home","Amanda","Meinking","A",,"A. Meinking","C","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64598,"Dandenong Rangers","Rangers","home","Cappie","Pondexter","C",,"C. Pondexter","G","1","40:32","18","4","4","2","10","7","18","38","0","4","0","7","14","50","4","5","80","7","2","9","3","5","1","0","0","3","4"
"2014",64598,"Dandenong Rangers","Rangers","home","Tenaya","Phillips","T",,"T. Phillips","G","0","02:58","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2014",64598,"Townsville Fire","Fire","away","Alex","Wilson","A",,"A. Wilson","SF","0","11:54","2","0","0","0","0","1","5","20","0","1","0","1","4","25","0","0","0","3","1","4","0","2","1","0","0","1","0"
"2014",64598,"Townsville Fire","Fire","away","Rachael","McCully","R",,"R. McCully","G","1","36:49","10","0","0","2","6","3","16","18","0","4","0","3","12","25","4","4","100","5","4","9","6","2","1","1","3","1","4"
