"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on","plus_minus"
"2016",311831,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A","C","A. Clydesdale","","1","38:09","15","3","2","2","5","11","45","3","4","75","2","7","28","2","2","100","2","0","2","4","1","0","1","0","0","4","9"
"2016",311831,"Dandenong Rangers","Rangers","away","Rachel","Antoniadou","R","A","R. Antoniadou","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311831,"Dandenong Rangers","Rangers","away","Briahna","Whatman","B","W","B. Whatman","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311831,"Dandenong Rangers","Rangers","away","Stephanie","Cumming","S","C","S. Cumming","","1","33:12","8","0","2","4","2","11","18","0","5","0","2","6","33","4","4","100","0","0","0","3","1","1","0","2","3","4","2"
"2016",311831,"Dandenong Rangers","Rangers","away","Jacinta","Kennedy","J","K","J. Kennedy","","0","17:57","4","2","0","4","2","8","25","0","0","0","2","8","25","0","0","0","4","4","8","3","0","0","1","1","3","1","-6"
"2016",311831,"Dandenong Rangers","Rangers","away","Chloe","Bibby","C","B","C. Bibby","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311831,"Dandenong Rangers","Rangers","away","Lauren","Scherf","L","S","L. Scherf","","1","12:09","4","0","0","4","2","4","50","0","0","0","2","4","50","0","1","0","2","1","3","1","0","0","0","0","3","1","-2"
"2016",311831,"Dandenong Rangers","Rangers","away","Saraid","Taylor","S","T","S. Taylor","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311831,"Dandenong Rangers","Rangers","away","Amelia","Todhunter","A","T","A. Todhunter","","0","31:17","6","0","3","2","2","12","16","1","3","33","1","9","11","1","2","50","6","6","12","1","1","5","0","1","3","5","1"
"2016",311831,"Dandenong Rangers","Rangers","away","Sara","Blicavs","S","B","S. Blicavs","","1","40:00","28","0","4","8","11","19","57","1","4","25","10","15","66","5","7","71","4","2","6","1","1","2","0","0","1","4","2"
"2016",311831,"Dandenong Rangers","Rangers","away","Rosemary","Fadljevic","R","F","R. Fadljevic","","0","02:28","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-9"
"2016",311831,"Dandenong Rangers","Rangers","away","Ally","Malott","A","M","A. Malott","","1","24:46","4","2","0","4","2","12","16","0","2","0","2","10","20","0","0","0","5","3","8","2","1","3","0","0","4","1","13"
"2016",311832,"Townsville Fire","Fire","home","Natasha","Cloud","N","C","N. Cloud","","0","24:46","2","2","0","2","1","6","16","0","2","0","1","4","25","0","0","0","3","2","5","3","5","0","0","0","3","1","7"
"2016",311832,"Townsville Fire","Fire","home","Ainsley","Walsh","A","W","A. Walsh","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311832,"Townsville Fire","Fire","home","Haylee","Andrews","H","A","H. Andrews","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311832,"Townsville Fire","Fire","home","Suzy","Batkovic","S","B","S. Batkovic","","1","31:56","16","0","0","8","6","17","35","1","3","33","5","14","35","3","4","75","11","1","12","4","1","1","1","1","4","4","2"
"2016",311832,"Townsville Fire","Fire","home","Mia","Murray","M","M","M. Murray","","1","38:54","20","0","2","10","8","16","50","3","9","33","5","7","71","1","2","50","3","1","4","5","3","2","1","1","3","2","4"
"2016",311832,"Townsville Fire","Fire","home","Jacqui","Zelenka","J","Z","J. Zelenka","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311832,"Townsville Fire","Fire","home","Darcee","Garbin","D","G","D. Garbin","","0","16:44","6","4","0","2","2","5","40","0","1","0","2","4","50","2","2","100","1","3","4","1","0","0","0","0","1","2","6"
"2016",311832,"Townsville Fire","Fire","home","Amy","Kame","A","K","A. Kame","","0","09:20","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","1","0","0","2","0","-10"
"2016",311832,"Townsville Fire","Fire","home","Chevannah","Paalvast","C","P","C. Paalvast","","0","05:46","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","-3"
"2016",311832,"Townsville Fire","Fire","home","Kelly","Wilson","K","W","K. Wilson","","1","31:52","10","2","1","6","4","8","50","1","1","100","3","7","42","1","2","50","2","1","3","7","1","0","0","0","2","2","3"
"2016",311832,"Townsville Fire","Fire","home","Micaela","Cocks","M","C","M. Cocks","","1","32:50","9","0","0","0","3","6","50","3","5","60","0","1","0","0","0","0","2","1","3","1","2","0","0","0","0","1","-5"
"2016",311832,"Townsville Fire","Fire","home","Kayla","Standish","K","S","K. Standish","","1","32:49","22","3","2","6","8","12","66","5","6","83","3","6","50","1","1","100","4","1","5","0","5","1","0","0","4","2","6"
"2016",311832,"Sydney Uni Flames","Flames","away","Lauren","Nicholson","L","N","L. Nicholson","","0","15:52","2","0","0","0","0","3","0","0","3","0","0","0","0","2","2","100","1","2","3","1","1","0","0","0","0","1","5"
"2016",311832,"Sydney Uni Flames","Flames","away","Jennifer","Hamson","J","H","J. Hamson","","1","17:40","8","2","0","6","3","7","42","0","0","0","3","7","42","2","3","66","0","0","0","0","1","0","1","0","3","2","-12"
"2016",311832,"Sydney Uni Flames","Flames","away","Leilani","Mitchell","L","M","L. Mitchell","","1","44:38","16","6","0","2","5","9","55","3","6","50","2","3","66","3","4","75","3","2","5","5","4","2","0","0","2","3","0"
"2016",311832,"Sydney Uni Flames","Flames","away","Alex","Wilson","A","W","A. Wilson","","1","34:27","13","0","0","4","5","14","35","1","6","16","4","8","50","2","4","50","4","1","5","1","1","1","1","0","1","3","-9"
"2016",311832,"Sydney Uni Flames","Flames","away","Cassidy","McLean","C","M","C. McLean","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311832,"Sydney Uni Flames","Flames","away","Shanae","Greaves","S","G","S. Greaves","","0","12:52","8","4","0","6","3","4","75","0","0","0","3","4","75","2","2","100","1","2","3","1","0","0","0","0","2","2","12"
"2016",311832,"Sydney Uni Flames","Flames","away","Carly","BOAG","C","B","C. BOAG","","0","21:54","12","0","0","6","4","6","66","1","2","50","3","4","75","3","4","75","1","1","2","0","1","0","0","0","2","3","-6"
"2016",311832,"Sydney Uni Flames","Flames","away","Belinda","Snell","B","S","B. Snell","","1","36:46","12","3","0","0","4","13","30","4","10","40","0","3","0","0","0","0","6","2","8","5","1","1","0","0","1","1","0"
"2016",311832,"Sydney Uni Flames","Flames","away","Asia","Taylor","A","T","A. Taylor","","1","37:33","12","2","0","6","3","17","17","0","0","0","3","17","17","6","10","60","8","5","13","6","5","2","0","2","2","5","2"
"2016",311832,"Sydney Uni Flames","Flames","away","Sarah","Graham","S","G","S. Graham","","0","03:15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","-2"
"2016",311833,"Bendigo Spirit","Spirit","home","Blake","Dietrick","B","D","B. Dietrick","","0","21:45","2","0","2","2","1","3","33","0","1","0","1","2","50","0","0","0","0","0","0","0","0","1","0","0","2","0","1"
"2016",311833,"Bendigo Spirit","Spirit","home","Andrea","Wilson","A","W","A. Wilson","","0","00:48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311833,"Bendigo Spirit","Spirit","home","Kerryn","Harrington","K","H","K. Harrington","","1","34:17","7","0","4","4","3","8","37","1","4","25","2","4","50","0","0","0","1","0","1","4","2","2","0","1","2","2","12"
"2016",311833,"Bendigo Spirit","Spirit","home","Heather","OLIVER","H","O","H. OLIVER","","0","16:20","2","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","1","2","3","2","0","0","0","0","0","0","4"
"2016",311833,"Bendigo Spirit","Spirit","home","Nayo","Raincock-Ekunwe","N","R","N. Raincock-Ekunwe","","1","34:33","22","4","0","14","7","12","58","0","0","0","7","12","58","8","9","88","4","4","8","1","0","1","0","0","3","5","11"
"2016",311833,"Bendigo Spirit","Spirit","home","Ashleigh","Spencer","A","S","A. Spencer","","0","00:48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311833,"Bendigo Spirit","Spirit","home","Nadeen","Payne","N","P","N. Payne","","0","11:27","0","0","0","0","0","6","0","0","0","0","0","6","0","0","0","0","4","1","5","0","2","1","0","1","2","0","-5"
"2016",311833,"Bendigo Spirit","Spirit","home","Gabrielle","Richards","G","R","G. Richards","","1","28:11","13","2","2","8","4","7","57","0","0","0","4","7","57","5","7","71","6","3","9","2","0","2","0","1","4","6","18"
"2016",311833,"Bendigo Spirit","Spirit","home","Ebony","Rolph","E","R","E. Rolph","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311833,"Bendigo Spirit","Spirit","home","Ashleigh","Karaitiana","A","K","A. Karaitiana","","1","22:07","10","0","2","2","3","14","21","2","5","40","1","9","11","2","2","100","0","1","1","1","2","0","0","1","3","2","14"
"2016",311833,"Bendigo Spirit","Spirit","home","Kelsey","Griffin","K","G","K. Griffin","","1","28:50","14","6","2","12","6","14","42","0","2","0","6","12","50","2","2","100","8","4","12","4","4","0","2","1","3","1","5"
"2016",311833,"Bendigo Spirit","Spirit","home","Jane","Chalmers","J","C","J. Chalmers","","0","00:48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311833,"UC Capitals","Capitals","away","Mikaela","Ruef","M","R","M. Ruef","","1","24:33","10","2","0","8","4","8","50","0","0","0","4","8","50","2","3","66","5","2","7","1","3","0","0","1","3","4","-14"
"2016",311833,"UC Capitals","Capitals","away","Janelle","Adams","J","A","J. Adams","","0","03:25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2016",311833,"UC Capitals","Capitals","away","Lauren","Mansfield","L","M","L. Mansfield","","1","36:00","16","2","0","8","7","16","43","1","2","50","6","14","42","1","2","50","3","4","7","6","3","1","0","0","2","3","-12"
"2016",311833,"UC Capitals","Capitals","away","Stephanie","Bairstow","S","B","S. Bairstow","","0","05:50","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","3","0","-5"
"2016",311833,"UC Capitals","Capitals","away","Carly","Wilson","C","W","C. Wilson","","1","29:41","0","0","0","0","0","5","0","0","3","0","0","2","0","0","0","0","2","0","2","2","1","2","0","0","2","0","-14"
"2016",311833,"UC Capitals","Capitals","away","Kate","Gaze","K","G","K. Gaze","","0","26:25","3","0","0","0","1","5","20","1","4","25","0","1","0","0","0","0","2","0","2","1","1","0","0","0","1","2","-15"
"2016",311833,"UC Capitals","Capitals","away","Marianna","Tolo","M","T","M. Tolo","","1","32:28","19","4","0","10","7","11","63","0","0","0","7","11","63","5","6","83","5","2","7","1","2","0","4","0","4","8","-7"
"2016",311833,"UC Capitals","Capitals","away","Keely","Froling","K","F","K. Froling","","0","16:54","5","0","0","4","2","7","28","0","2","0","2","5","40","1","2","50","5","2","7","0","0","0","1","1","0","2","3"
"2016",311833,"UC Capitals","Capitals","away","Maddison","Allen","M","A","M. Allen","","0","01:01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311833,"UC Capitals","Capitals","away","Jazmon","Gwathmey","J","G","J. Gwathmey","","1","23:38","5","3","0","0","2","8","25","1","1","100","1","7","14","0","0","0","0","1","1","1","1","0","0","0","2","0","4"
"2016",311834,"Dandenong Rangers","Rangers","home","Aimie","Clydesdale","A","C","A. Clydesdale","","1","27:14","8","0","0","4","3","12","25","0","5","0","3","7","42","2","2","100","2","0","2","3","3","1","0","1","1","2","-13"
"2016",311834,"Dandenong Rangers","Rangers","home","Rachel","Antoniadou","R","A","R. Antoniadou","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311834,"Dandenong Rangers","Rangers","home","Briahna","Whatman","B","W","B. Whatman","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311834,"Dandenong Rangers","Rangers","home","Stephanie","Cumming","S","C","S. Cumming","","1","37:27","22","5","0","8","8","14","57","3","6","50","5","8","62","3","3","100","2","1","3","6","1","0","0","0","0","4","-3"
"2016",311834,"Dandenong Rangers","Rangers","home","Jacinta","Kennedy","J","K","J. Kennedy","","0","13:47","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","1","0","1","0","2","0","0","2","2","0","0"
"2016",311834,"Dandenong Rangers","Rangers","home","Chloe","Bibby","C","B","C. Bibby","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311834,"Dandenong Rangers","Rangers","home","Lauren","Scherf","L","S","L. Scherf","","1","31:35","6","0","0","6","3","9","33","0","0","0","3","9","33","0","0","0","5","1","6","4","0","2","1","1","4","0","-7"
"2016",311834,"Dandenong Rangers","Rangers","home","Saraid","Taylor","S","T","S. Taylor","","0","00:50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2016",311834,"Dandenong Rangers","Rangers","home","Amelia","Todhunter","A","T","A. Todhunter","","0","15:17","2","0","0","2","1","4","25","0","1","0","1","3","33","0","0","0","0","1","1","1","2","0","0","0","3","1","-10"
"2016",311834,"Dandenong Rangers","Rangers","home","Sara","Blicavs","S","B","S. Blicavs","","1","40:00","14","4","1","4","5","16","31","0","2","0","5","14","35","4","7","57","9","2","11","2","5","1","0","2","2","5","-13"
"2016",311834,"Dandenong Rangers","Rangers","home","Rosie","Fadljevic","R","F","R. Fadljevic","","0","08:01","4","0","0","0","2","2","100","0","0","0","2","2","100","0","0","0","0","0","0","0","1","0","0","0","3","0","-11"
"2016",311834,"Dandenong Rangers","Rangers","home","Ally","Malott","A","M","A. Malott","","1","25:44","14","0","0","0","5","6","83","2","3","66","3","3","100","2","2","100","0","1","1","3","0","0","0","0","2","2","-8"
"2016",311834,"UC Capitals","Capitals","away","Mikaela","Ruef","M","R","M. Ruef","","1","29:35","6","4","0","4","3","9","33","0","1","0","3","8","37","0","0","0","5","2","7","3","3","0","0","1","3","2","10"
"2016",311834,"UC Capitals","Capitals","away","Janelle","Adams","J","A","J. Adams","","0","02:41","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3"
"2016",311834,"UC Capitals","Capitals","away","Lauren","Mansfield","L","M","L. Mansfield","","1","37:18","29","3","4","12","11","16","68","4","6","66","7","10","70","3","3","100","5","1","6","5","5","3","0","0","3","2","10"
"2016",311834,"UC Capitals","Capitals","away","Stephanie","Bairstow","S","B","S. Bairstow","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311834,"UC Capitals","Capitals","away","Carly","Wilson","C","W","C. Wilson","","1","32:39","12","3","0","0","4","8","50","4","8","50","0","0","0","0","0","0","3","1","4","0","0","1","0","0","0","0","8"
"2016",311834,"UC Capitals","Capitals","away","Kate","Gaze","K","G","K. Gaze","","0","25:08","7","0","0","0","3","8","37","1","6","16","2","2","100","0","0","0","3","0","3","4","1","0","0","0","1","2","9"
"2016",311834,"UC Capitals","Capitals","away","Marianna","Tolo","M","T","M. Tolo","","1","35:55","18","4","0","8","7","15","46","0","0","0","7","15","46","4","5","80","7","4","11","7","0","1","5","0","3","8","9"
"2016",311834,"UC Capitals","Capitals","away","Keely","Froling","K","F","K. Froling","","0","14:29","5","0","0","4","2","4","50","0","1","0","2","3","66","1","1","100","3","0","3","0","2","1","1","0","1","2","7"
"2016",311834,"UC Capitals","Capitals","away","Maddison","Allen","M","A","M. Allen","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311834,"UC Capitals","Capitals","away","Jazmon","Gwathmey","J","G","J. Gwathmey","","1","22:11","6","0","0","0","2","5","40","1","3","33","1","2","50","1","2","50","1","1","2","1","3","1","0","0","3","1","9"
"2016",311835,"Perth Lynx","Lynx","home","Tessa","Lavey","T","L","T. Lavey","","1","34:40","8","0","0","0","3","12","25","2","9","22","1","3","33","0","0","0","3","2","5","8","2","4","0","1","0","2","29"
"2016",311835,"Perth Lynx","Lynx","home","Antonia","Edmondson","A","E","A. Edmondson","","1","29:46","16","3","2","10","7","10","70","2","3","66","5","7","71","0","1","0","1","0","1","1","1","0","0","0","1","3","29"
"2016",311835,"Perth Lynx","Lynx","home","Natalie","Burton","N","B","N. Burton","","0","26:35","6","2","0","4","2","4","50","0","0","0","2","4","50","2","3","66","4","3","7","1","1","0","0","0","1","2","14"
"2016",311835,"Perth Lynx","Lynx","home","Carley","Mijovic","C","M","C. Mijovic","","1","26:31","20","0","2","4","9","16","56","2","6","33","7","10","70","0","0","0","6","0","6","2","4","0","1","0","4","4","21"
"2016",311835,"Perth Lynx","Lynx","home","Ashleigh","Grant","A","G","A. Grant","","0","07:54","2","0","0","2","1","2","50","0","1","0","1","1","100","0","0","0","1","0","1","0","0","0","0","0","2","0","4"
"2016",311835,"Perth Lynx","Lynx","home","Courtney","Byrnes","C","B","C. Byrnes","","0","07:42","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","2","0","1","0","0","0","0","0","5"
"2016",311835,"Perth Lynx","Lynx","home","Sami","Whitcomb","S","W","S. Whitcomb","","1","22:54","21","0","2","6","8","13","61","5","8","62","3","5","60","0","0","0","1","0","1","3","2","4","0","0","1","1","26"
"2016",311835,"Perth Lynx","Lynx","home","Kisha","Lee","K","L","K. Lee","","0","20:21","11","3","0","4","4","8","50","1","3","33","3","5","60","2","4","50","3","0","3","2","1","1","0","0","2","2","2"
"2016",311835,"Perth Lynx","Lynx","home","Ruth","Hamblin","R","H","R. Hamblin","","1","23:33","6","0","0","4","2","6","33","0","0","0","2","6","33","2","6","33","6","5","11","1","3","2","3","0","3","3","25"
"2016",311835,"Melbourne Boomers","Boomers","away","Tegan","Cunningham","T","C","T. Cunningham","","1","25:02","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","5","1","6","2","3","1","0","0","4","1","-17"
"2016",311835,"Melbourne Boomers","Boomers","away","Jessica","Bygate","J","B","J. Bygate","","0","12:43","2","0","0","0","1","1","100","0","0","0","1","1","100","0","0","0","0","1","1","0","0","0","0","0","3","0","-9"
"2016",311835,"Melbourne Boomers","Boomers","away","Brittany","Smart","B","S","B. Smart","","1","25:26","16","4","0","4","6","10","60","3","5","60","3","5","60","1","1","100","1","1","2","2","1","3","0","1","1","2","-17"
"2016",311835,"Melbourne Boomers","Boomers","away","Rebecca","Cole","R","C","R. Cole","","0","14:41","4","0","0","0","1","5","20","0","0","0","1","5","20","2","2","100","1","1","2","2","3","2","0","1","1","1","-9"
"2016",311835,"Melbourne Boomers","Boomers","away","Rebecca","Ott","R","O","R. Ott","","0","05:45","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","-2"
"2016",311835,"Melbourne Boomers","Boomers","away","Olivia","Thompson","O","T","O. Thompson","","0","16:23","4","0","0","4","2","4","50","0","0","0","2","4","50","0","0","0","4","3","7","3","3","2","0","0","1","3","-10"
"2016",311835,"Melbourne Boomers","Boomers","away","Monique","Conti","M","C","M. Conti","","0","10:51","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","2","0","1","0","0","0","1","0","-9"
"2016",311835,"Melbourne Boomers","Boomers","away","Madeleine","Garrick","M","G","M. Garrick","","1","25:18","14","0","0","2","5","15","33","4","10","40","1","5","20","0","0","0","2","0","2","0","1","0","1","0","0","2","-22"
"2016",311835,"Melbourne Boomers","Boomers","away","Kelly","Bowen","K","B","K. Bowen","","0","16:23","10","0","0","4","4","8","50","0","1","0","4","7","57","2","2","100","2","0","2","0","2","0","0","0","4","3","-17"
"2016",311835,"Melbourne Boomers","Boomers","away","Alice","Kunek","A","K","A. Kunek","","1","24:41","5","0","0","2","2","12","16","1","7","14","1","5","20","0","0","0","4","1","5","2","4","0","0","1","0","1","-23"
"2016",311835,"Melbourne Boomers","Boomers","away","Chante","Black","C","B","C. Black","","1","22:41","4","2","0","4","2","8","25","0","0","0","2","8","25","0","0","0","2","5","7","0","1","0","0","1","1","1","-20"
"2016",311836,"Sydney Uni Flames","Flames","home","Lauren","Nicholson","L","N","L. Nicholson","","0","19:19","2","0","0","0","1","2","50","0","1","0","1","1","100","0","0","0","0","0","0","1","1","0","0","0","2","2","0"
"2016",311836,"Sydney Uni Flames","Flames","home","Leilani","Mitchell","L","M","L. Mitchell","","1","38:51","14","2","3","6","5","12","41","1","4","25","4","8","50","3","4","75","1","0","1","8","2","0","0","2","3","2","12"
"2016",311836,"Sydney Uni Flames","Flames","home","Alex","Wilson","A","W","A. Wilson","","1","30:19","14","6","2","0","4","6","66","4","5","80","0","1","0","2","2","100","5","1","6","3","1","1","0","0","2","2","10"
